id	Phylum	Class
696993	Acidobacteria	EC1113
541741	Acidobacteria	Acidobacteria-6
807566	Chlorobi	Ignavibacteria
4396153	Actinobacteria	Actinobacteria
632387	Proteobacteria	Alphaproteobacteria
951214	Actinobacteria	Actinobacteria
806210	Acidobacteria	Acidobacteriia
227299	Gemmatimonadetes	Gemmatimonadetes
626820	Firmicutes	Bacilli
4376351	Firmicutes	Bacilli
915285	Firmicutes	Clostridia
1124419	Proteobacteria	Alphaproteobacteria
239924	Proteobacteria	Gammaproteobacteria
2815106	Acidobacteria	Acidobacteria-6
765388	Proteobacteria	Alphaproteobacteria
558483	Firmicutes	Bacilli
1001333	Acidobacteria	Holophagae
789313	Planctomycetes	Phycisphaerae
4336569	Firmicutes	Clostridia
581042	Actinobacteria	Actinobacteria
1058954	Proteobacteria	Betaproteobacteria
579829	Bacteroidetes	Flavobacteriia
544851	Firmicutes	Bacilli
1708927	Proteobacteria	Alphaproteobacteria
254256	Bacteroidetes	[Saprospirae]
535279	Acidobacteria	Acidobacteria-6
246356	Proteobacteria	Deltaproteobacteria
700402	Bacteroidetes	Flavobacteriia
105573	Chloroflexi	Anaerolineae
4334639	Chlorobi	Ignavibacteria
615362	Proteobacteria	Alphaproteobacteria
1138397	Actinobacteria	Actinobacteria
4475802	Proteobacteria	Alphaproteobacteria
572774	Bacteroidetes	Bacteroidia
592038	Verrucomicrobia	[Spartobacteria]
824723	Actinobacteria	Actinobacteria
583400	Bacteroidetes	Sphingobacteriia
254031	Proteobacteria	Betaproteobacteria
971170	Verrucomicrobia	[Spartobacteria]
362188	Proteobacteria	Alphaproteobacteria
251049	Bacteroidetes	Sphingobacteriia
542103	Verrucomicrobia	Verrucomicrobiae
625917	Chloroflexi	Anaerolineae
767415	Acidobacteria	Acidobacteriia
799231	Bacteroidetes	[Saprospirae]
246466	Acidobacteria	Acidobacteria-6
826836	Proteobacteria	Deltaproteobacteria
345110	Proteobacteria	Alphaproteobacteria
494185	Firmicutes	Bacilli
1143359	Bacteroidetes	Cytophagia
203457	Planctomycetes	Planctomycetia
204335	Proteobacteria	Alphaproteobacteria
130877	Proteobacteria	Alphaproteobacteria
589605	Planctomycetes	Phycisphaerae
4363260	Cyanobacteria	Chloroplast
2629538	Chloroflexi	TK10
4451216	Firmicutes	Clostridia
682355	Proteobacteria	Alphaproteobacteria
347847	Bacteroidetes	Flavobacteriia
248300	Bacteroidetes	[Saprospirae]
1002658	Bacteroidetes	[Saprospirae]
1106418	Planctomycetes	Phycisphaerae
560478	Acidobacteria	[Chloracidobacteria]
1145172	Actinobacteria	Thermoleophilia
7316	Proteobacteria	Betaproteobacteria
537694	Chloroflexi	TK17
513782	Acidobacteria	Solibacteres
610632	TM6	SJA-4
709263	Firmicutes	Clostridia
387035	Planctomycetes	Planctomycetia
1139660	Actinobacteria	Actinobacteria
3333615	Proteobacteria	Gammaproteobacteria
772410	Bacteroidetes	[Saprospirae]
241095	Firmicutes	Bacilli
517156	Actinobacteria	Acidimicrobiia
102911	Nitrospirae	Nitrospira
413256	Bacteroidetes	Flavobacteriia
613508	Bacteroidetes	[Saprospirae]
4447485	Gemmatimonadetes	Gemmatimonadetes
368218	Actinobacteria	Thermoleophilia
546975	Nitrospirae	Nitrospira
283637	Proteobacteria	Deltaproteobacteria
269075	Planctomycetes	Planctomycetia
1104546	Proteobacteria	Alphaproteobacteria
1131961	Firmicutes	Clostridia
888623	Bacteroidetes	[Saprospirae]
255346	Chloroflexi	Anaerolineae
533994	Proteobacteria	Betaproteobacteria
533999	Proteobacteria	Gammaproteobacteria
4308369	Proteobacteria	Gammaproteobacteria
1128417	Actinobacteria	Acidimicrobiia
4480238	Acidobacteria	[Chloracidobacteria]
822006	Planctomycetes	Phycisphaerae
252345	Proteobacteria	Gammaproteobacteria
4437581	Proteobacteria	Alphaproteobacteria
231787	Proteobacteria	Gammaproteobacteria
273538	Acidobacteria	Acidobacteria-6
3284221	Proteobacteria	Gammaproteobacteria
4480236	Gemmatimonadetes	Gemmatimonadetes
1047298	Proteobacteria	Gammaproteobacteria
875867	Actinobacteria	Acidimicrobiia
656520	Proteobacteria	Alphaproteobacteria
3430522	Acidobacteria	Acidobacteria-6
574032	Actinobacteria	Thermoleophilia
4330638	Acidobacteria	Acidobacteria-6
720353	Proteobacteria	Betaproteobacteria
998905	Proteobacteria	Alphaproteobacteria
704462	Proteobacteria	Betaproteobacteria
158804	Actinobacteria	Actinobacteria
826497	Chloroflexi	NA
309788	Verrucomicrobia	[Spartobacteria]
1107168	Gemmatimonadetes	Gemm-1
4309182	Bacteroidetes	Flavobacteriia
4442074	Acidobacteria	Acidobacteria-6
249034	Proteobacteria	Alphaproteobacteria
137550	Chloroflexi	Chloroflexi
204919	Proteobacteria	Alphaproteobacteria
356045	Proteobacteria	Betaproteobacteria
730204	Proteobacteria	Alphaproteobacteria
553357	Chloroflexi	Anaerolineae
570191	Acidobacteria	Acidobacteria-6
3116300	Proteobacteria	Betaproteobacteria
593973	Proteobacteria	Deltaproteobacteria
913263	Actinobacteria	Acidimicrobiia
4366200	Proteobacteria	Alphaproteobacteria
106874	Actinobacteria	Thermoleophilia
4428396	Proteobacteria	Gammaproteobacteria
4306989	Bacteroidetes	[Saprospirae]
767863	Firmicutes	Bacilli
4373617	Proteobacteria	Gammaproteobacteria
2010530	Proteobacteria	Alphaproteobacteria
4450041	Chloroflexi	SHA-26
225379	Acidobacteria	Sva0725
4305725	Planctomycetes	Phycisphaerae
4305723	Proteobacteria	Alphaproteobacteria
238543	Planctomycetes	Planctomycetia
2300392	Proteobacteria	Alphaproteobacteria
711247	NKB19	NA
952659	Actinobacteria	Actinobacteria
521277	Actinobacteria	Actinobacteria
659413	Actinobacteria	Actinobacteria
239490	Planctomycetes	Planctomycetia
777896	Acidobacteria	BPC102
571249	TM6	SJA-4
1084705	Bacteroidetes	[Saprospirae]
241020	Nitrospirae	Nitrospira
4420444	Bacteroidetes	Flavobacteriia
237492	Proteobacteria	Alphaproteobacteria
4475690	Proteobacteria	Betaproteobacteria
239940	Chlorobi	OPB56
881726	Firmicutes	Bacilli
225982	Actinobacteria	Thermoleophilia
221609	Actinobacteria	Acidimicrobiia
4388032	Verrucomicrobia	[Pedosphaerae]
244218	Proteobacteria	Deltaproteobacteria
988385	Bacteroidetes	Flavobacteriia
4424841	WPS-2	NA
205835	Acidobacteria	Solibacteres
1094887	Actinobacteria	Thermoleophilia
1473	Nitrospirae	Nitrospira
762760	Proteobacteria	Alphaproteobacteria
352211	Proteobacteria	Alphaproteobacteria
531515	Actinobacteria	Actinobacteria
643362	Firmicutes	Clostridia
781515	Actinobacteria	Actinobacteria
1092353	Chloroflexi	Anaerolineae
241971	Bacteroidetes	Flavobacteriia
1000876	Actinobacteria	Actinobacteria
915631	Verrucomicrobia	[Pedosphaerae]
3734418	Actinobacteria	Actinobacteria
880673	Planctomycetes	Planctomycetia
120514	FBP	NA
88670	Proteobacteria	Alphaproteobacteria
1939008	Verrucomicrobia	[Pedosphaerae]
113576	Proteobacteria	Alphaproteobacteria
544990	Proteobacteria	Alphaproteobacteria
157299	Proteobacteria	Gammaproteobacteria
4321230	Proteobacteria	Gammaproteobacteria
959026	Planctomycetes	Planctomycetia
868368	Planctomycetes	Phycisphaerae
348099	Bacteroidetes	Sphingobacteriia
4371107	Actinobacteria	Thermoleophilia
161600	Bacteroidetes	Flavobacteriia
1120826	Chloroflexi	Anaerolineae
509036	Cyanobacteria	Synechococcophycideae
1129494	Armatimonadetes	[Fimbriimonadia]
4396361	Actinobacteria	Thermoleophilia
536461	Proteobacteria	Betaproteobacteria
515169	Actinobacteria	Actinobacteria
763380	Acidobacteria	Solibacteres
241551	Acidobacteria	DA052
531201	Actinobacteria	Actinobacteria
187879	Proteobacteria	Alphaproteobacteria
762396	Acidobacteria	Acidobacteriia
251499	Verrucomicrobia	[Spartobacteria]
4300918	WWE1	[Cloacamonae]
535040	Actinobacteria	Acidimicrobiia
236119	OP11	NA
816571	Proteobacteria	Gammaproteobacteria
898468	Actinobacteria	Actinobacteria
4348745	Proteobacteria	Deltaproteobacteria
641279	Proteobacteria	Gammaproteobacteria
23209	Acidobacteria	Acidobacteria-6
802299	Planctomycetes	C6
962282	Actinobacteria	Thermoleophilia
588520	Proteobacteria	Betaproteobacteria
4339223	Acidobacteria	Acidobacteria-5
975874	Bacteroidetes	Flavobacteriia
1135388	Actinobacteria	Thermoleophilia
701670	Proteobacteria	Alphaproteobacteria
4427791	Planctomycetes	Planctomycetia
4354098	Acidobacteria	Acidobacteriia
368027	Actinobacteria	Thermoleophilia
1135387	Verrucomicrobia	[Pedosphaerae]
1088939	Bacteroidetes	Sphingobacteriia
780100	Acidobacteria	Solibacteres
320622	Proteobacteria	Alphaproteobacteria
219243	Bacteroidetes	Sphingobacteriia
905076	Actinobacteria	Actinobacteria
712344	Gemmatimonadetes	Gemm-3
767063	Bacteroidetes	[Saprospirae]
737941	Bacteroidetes	Bacteroidia
586275	Acidobacteria	iii1-8
852920	Bacteroidetes	Bacteroidia
4430083	Proteobacteria	Gammaproteobacteria
408093	Actinobacteria	Actinobacteria
1703428	Actinobacteria	Actinobacteria
1820	Acidobacteria	Acidobacteria-6
529296	Proteobacteria	Gammaproteobacteria
560752	Gemmatimonadetes	Gemmatimonadetes
204108	Gemmatimonadetes	Gemm-1
250050	Proteobacteria	Deltaproteobacteria
920506	Firmicutes	Bacilli
1104970	Gemmatimonadetes	Gemmatimonadetes
1552979	Proteobacteria	Gammaproteobacteria
4462187	Proteobacteria	Deltaproteobacteria
347509	Armatimonadetes	0319-6E2
820897	Proteobacteria	Alphaproteobacteria
801760	Proteobacteria	Deltaproteobacteria
4311005	Proteobacteria	Betaproteobacteria
790420	Actinobacteria	Acidimicrobiia
4403331	Firmicutes	Clostridia
160337	Actinobacteria	Actinobacteria
645109	Acidobacteria	Acidobacteria-6
558969	Proteobacteria	Betaproteobacteria
200645	Acidobacteria	Acidobacteria-6
508821	Acidobacteria	Acidobacteriia
508826	TM7	SC3
575107	WPS-2	NA
827099	Acidobacteria	Acidobacteria-6
4358176	Actinobacteria	Thermoleophilia
222649	Proteobacteria	Betaproteobacteria
345813	Proteobacteria	Alphaproteobacteria
527625	Proteobacteria	Deltaproteobacteria
987863	Bacteroidetes	Cytophagia
1011958	Verrucomicrobia	[Spartobacteria]
534316	Proteobacteria	Alphaproteobacteria
518694	Proteobacteria	Betaproteobacteria
518697	Planctomycetes	Planctomycetia
4349837	Acidobacteria	Acidobacteria-6
237794	Proteobacteria	Deltaproteobacteria
4349833	Proteobacteria	Deltaproteobacteria
685744	Acidobacteria	Solibacteres
112876	Gemmatimonadetes	Gemmatimonadetes
562438	Acidobacteria	Acidobacteria-6
3639181	Acidobacteria	Sva0725
4346814	Proteobacteria	Deltaproteobacteria
1139057	Chloroflexi	Chloroflexi
285908	Proteobacteria	Betaproteobacteria
802076	Verrucomicrobia	Verrucomicrobiae
321044	Bacteroidetes	Cytophagia
938901	Actinobacteria	Thermoleophilia
1131603	Firmicutes	Clostridia
207036	Chloroflexi	Anaerolineae
538315	Actinobacteria	Actinobacteria
246169	Actinobacteria	Actinobacteria
4473646	Planctomycetes	Planctomycetia
809954	Proteobacteria	Deltaproteobacteria
2068900	Chloroflexi	Thermomicrobia
113477	Proteobacteria	Alphaproteobacteria
251983	Firmicutes	Bacilli
3031461	Planctomycetes	Planctomycetia
1977254	Bacteroidetes	Sphingobacteriia
4367778	Proteobacteria	Alphaproteobacteria
548434	Proteobacteria	Betaproteobacteria
2954730	Proteobacteria	Alphaproteobacteria
2954732	Proteobacteria	Gammaproteobacteria
584500	Proteobacteria	Epsilonproteobacteria
255407	Gemmatimonadetes	Gemm-1
583223	Acidobacteria	Acidobacteriia
147174	Proteobacteria	Deltaproteobacteria
85863	Actinobacteria	Actinobacteria
849160	Firmicutes	Clostridia
568378	Proteobacteria	Deltaproteobacteria
4041620	Proteobacteria	Gammaproteobacteria
4308119	Proteobacteria	Deltaproteobacteria
823019	Planctomycetes	Phycisphaerae
2406106	Acidobacteria	[Chloracidobacteria]
138920	Acidobacteria	Acidobacteria-5
928766	Bacteroidetes	[Saprospirae]
4412806	Acidobacteria	Acidobacteria-6
316335	Proteobacteria	Alphaproteobacteria
792865	Proteobacteria	Deltaproteobacteria
591416	Verrucomicrobia	[Spartobacteria]
564505	Acidobacteria	BPC102
1121794	Acidobacteria	Acidobacteria-6
379114	Firmicutes	Bacilli
339795	Acidobacteria	Solibacteres
4457167	Armatimonadetes	0319-6E2
216128	Actinobacteria	Acidimicrobiia
796861	Nitrospirae	Nitrospira
620407	Acidobacteria	Acidobacteria-6
275442	OP8	OP8_1
171288	Proteobacteria	Alphaproteobacteria
4367517	Proteobacteria	Alphaproteobacteria
275449	Proteobacteria	Alphaproteobacteria
212739	TM7	MJK10
792140	Actinobacteria	Actinobacteria
876170	Actinobacteria	Actinobacteria
136569	Acidobacteria	iii1-8
136568	Actinobacteria	Actinobacteria
23644	Chlamydiae	Chlamydiia
136560	Actinobacteria	Actinobacteria
748636	Actinobacteria	Actinobacteria
533412	Actinobacteria	Actinobacteria
316151	Proteobacteria	Gammaproteobacteria
4373424	Proteobacteria	Gammaproteobacteria
4417388	Actinobacteria	Actinobacteria
206614	Planctomycetes	Planctomycetia
4330792	Planctomycetes	Planctomycetia
238951	Verrucomicrobia	[Pedosphaerae]
4330796	Planctomycetes	OM190
1063126	Firmicutes	Clostridia
238229	Firmicutes	Bacilli
4402202	Bacteroidetes	Cytophagia
3419438	Chloroflexi	Anaerolineae
221497	Bacteroidetes	Sphingobacteriia
170623	Proteobacteria	Deltaproteobacteria
954818	Actinobacteria	Acidimicrobiia
1015470	Firmicutes	Bacilli
161011	Actinobacteria	Actinobacteria
209886	Actinobacteria	Acidimicrobiia
227534	Planctomycetes	Planctomycetia
924191	Bacteroidetes	Bacteroidia
4408751	Bacteroidetes	Sphingobacteriia
221458	Planctomycetes	vadinHA49
1108783	Acidobacteria	Acidobacteriia
728568	Verrucomicrobia	[Pedosphaerae]
2907653	Proteobacteria	Alphaproteobacteria
820945	Firmicutes	Bacilli
992405	Proteobacteria	Deltaproteobacteria
338517	Proteobacteria	Alphaproteobacteria
577085	Bacteroidetes	Cytophagia
594040	Bacteroidetes	[Saprospirae]
189043	Proteobacteria	Gammaproteobacteria
12112	Actinobacteria	Actinobacteria
588310	Proteobacteria	Alphaproteobacteria
794938	BRC1	PRR-11
4312851	Firmicutes	Clostridia
158034	Proteobacteria	Alphaproteobacteria
1591463	Gemmatimonadetes	Gemm-1
131511	Actinobacteria	Actinobacteria
312486	Firmicutes	Clostridia
1111839	Acidobacteria	BPC102
1108876	Actinobacteria	Actinobacteria
925027	Actinobacteria	Thermoleophilia
760806	Actinobacteria	Actinobacteria
4293581	Acidobacteria	Acidobacteria-6
4326369	Proteobacteria	Deltaproteobacteria
2195531	Planctomycetes	Planctomycetia
261435	Proteobacteria	Deltaproteobacteria
4375286	Proteobacteria	Gammaproteobacteria
241588	Planctomycetes	Planctomycetia
208118	Proteobacteria	Alphaproteobacteria
4464056	Gemmatimonadetes	Gemm-3
154494	Acidobacteria	Acidobacteriia
1092813	Acidobacteria	Solibacteres
545476	Proteobacteria	Alphaproteobacteria
562190	Acidobacteria	Solibacteres
1119140	Gemmatimonadetes	Gemmatimonadetes
361428	Firmicutes	Clostridia
842974	Proteobacteria	Betaproteobacteria
581933	Firmicutes	Clostridia
1044221	Acidobacteria	Solibacteres
51778	Planctomycetes	Planctomycetia
3430519	Proteobacteria	Deltaproteobacteria
1131851	Proteobacteria	Deltaproteobacteria
4383213	Cyanobacteria	4C0d-2
1135012	Gemmatimonadetes	Gemm-2
244154	Acidobacteria	DA052
224825	Proteobacteria	Betaproteobacteria
973307	Bacteroidetes	Sphingobacteriia
518198	Nitrospirae	Nitrospira
2065775	WS2	SHA-109
235651	Verrucomicrobia	[Pedosphaerae]
649598	Acidobacteria	BPC102
937372	Proteobacteria	Betaproteobacteria
235307	Bacteroidetes	Cytophagia
248757	Proteobacteria	Deltaproteobacteria
4482302	Proteobacteria	Deltaproteobacteria
1114824	Proteobacteria	Betaproteobacteria
1048701	Bacteroidetes	Sphingobacteriia
509179	WPS-2	NA
329751	Proteobacteria	Betaproteobacteria
4427616	Gemmatimonadetes	Gemmatimonadetes
579843	Firmicutes	Clostridia
755373	Acidobacteria	Solibacteres
1833672	Actinobacteria	Thermoleophilia
1107976	Acidobacteria	Sva0725
538495	Elusimicrobia	Elusimicrobia
237658	NC10	12月24日
817230	Firmicutes	Bacilli
99371	Chloroflexi	TK10
210606	Proteobacteria	Betaproteobacteria
4351920	Proteobacteria	Alphaproteobacteria
152797	Firmicutes	Bacilli
533516	Proteobacteria	Betaproteobacteria
557361	Acidobacteria	Acidobacteriia
618849	Firmicutes	Bacilli
277776	Bacteroidetes	Cytophagia
947762	Firmicutes	Bacilli
809760	Proteobacteria	Alphaproteobacteria
1554351	Acidobacteria	Acidobacteria-6
4471497	Actinobacteria	Acidimicrobiia
578615	Proteobacteria	Betaproteobacteria
808498	Nitrospirae	Nitrospira
2603	Bacteroidetes	Cytophagia
2049561	NKB19	TSBW08
274279	Chloroflexi	Anaerolineae
564748	Proteobacteria	Betaproteobacteria
216600	Proteobacteria	Deltaproteobacteria
248363	Bacteroidetes	[Saprospirae]
883748	Firmicutes	Bacilli
4392871	Nitrospirae	Nitrospira
689857	Planctomycetes	Planctomycetia
510360	Bacteroidetes	Flavobacteriia
163322	Proteobacteria	Alphaproteobacteria
278399	Proteobacteria	Alphaproteobacteria
996761	Bacteroidetes	Sphingobacteriia
278390	Bacteroidetes	[Saprospirae]
560457	Gemmatimonadetes	Gemmatimonadetes
566678	Gemmatimonadetes	Gemm-5
3599950	Proteobacteria	Betaproteobacteria
255186	Acidobacteria	DA052
236657	Firmicutes	Bacilli
583766	Proteobacteria	Betaproteobacteria
984386	Actinobacteria	Acidimicrobiia
236303	Actinobacteria	Actinobacteria
2738701	Gemmatimonadetes	Gemmatimonadetes
4443279	NKB19	NA
1132924	Actinobacteria	Actinobacteria
1120146	Proteobacteria	Deltaproteobacteria
270098	Actinobacteria	Actinobacteria
676066	Proteobacteria	Alphaproteobacteria
152130	Actinobacteria	Thermoleophilia
250920	Proteobacteria	Deltaproteobacteria
3270623	Acidobacteria	Solibacteres
4355314	Proteobacteria	Betaproteobacteria
1104568	Firmicutes	Clostridia
4355317	Proteobacteria	Gammaproteobacteria
1104566	Proteobacteria	Betaproteobacteria
4350239	Acidobacteria	Acidobacteria-6
4330803	Planctomycetes	Planctomycetia
514999	Proteobacteria	Alphaproteobacteria
4363202	Actinobacteria	Actinobacteria
2441349	Acidobacteria	Acidobacteria-6
1118928	Planctomycetes	Phycisphaerae
255363	Planctomycetes	Planctomycetia
876412	Bacteroidetes	Cytophagia
895465	Actinobacteria	Thermoleophilia
973092	Proteobacteria	Deltaproteobacteria
248986	Proteobacteria	Alphaproteobacteria
142319	Proteobacteria	Gammaproteobacteria
4468329	Proteobacteria	Alphaproteobacteria
1119031	Actinobacteria	Thermoleophilia
759692	Actinobacteria	Acidimicrobiia
541963	Bacteroidetes	[Saprospirae]
583294	Proteobacteria	Alphaproteobacteria
701151	Firmicutes	Bacilli
275053	Proteobacteria	Alphaproteobacteria
275052	Proteobacteria	Alphaproteobacteria
516040	Proteobacteria	Alphaproteobacteria
189873	Proteobacteria	Betaproteobacteria
242275	Acidobacteria	Acidobacteria-6
720379	Actinobacteria	Acidimicrobiia
369436	Proteobacteria	Alphaproteobacteria
1115291	Gemmatimonadetes	Gemmatimonadetes
617900	Actinobacteria	Acidimicrobiia
837069	Actinobacteria	Actinobacteria
445570	Proteobacteria	Alphaproteobacteria
4458581	Acidobacteria	Solibacteres
769292	Proteobacteria	Betaproteobacteria
823091	Gemmatimonadetes	Gemm-1
692157	Planctomycetes	Planctomycetia
350334	Gemmatimonadetes	NA
350331	Proteobacteria	Gammaproteobacteria
1107143	Proteobacteria	Deltaproteobacteria
4444512	WPS-2	NA
562603	Proteobacteria	Deltaproteobacteria
4446003	Acidobacteria	[Chloracidobacteria]
4319589	Proteobacteria	Alphaproteobacteria
251039	Firmicutes	Clostridia
562604	Proteobacteria	Deltaproteobacteria
3018647	Acidobacteria	[Chloracidobacteria]
717262	Acidobacteria	DA052
516593	Actinobacteria	Actinobacteria
4442051	Verrucomicrobia	[Pedosphaerae]
14559	Firmicutes	Bacilli
136998	Verrucomicrobia	Opitutae
823482	Bacteroidetes	[Saprospirae]
147674	Proteobacteria	Gammaproteobacteria
2281782	Proteobacteria	Deltaproteobacteria
591966	Cyanobacteria	4C0d-2
136991	Acidobacteria	[Chloracidobacteria]
111100	Chloroflexi	Ktedonobacteria
284241	Actinobacteria	Actinobacteria
111105	Nitrospirae	Nitrospira
1046277	Planctomycetes	Planctomycetia
126195	Proteobacteria	Betaproteobacteria
50491	Acidobacteria	Solibacteres
924032	Proteobacteria	Alphaproteobacteria
1016118	Proteobacteria	Deltaproteobacteria
922002	Proteobacteria	Gammaproteobacteria
4356578	Actinobacteria	Thermoleophilia
549553	Bacteroidetes	Cytophagia
672144	Proteobacteria	Betaproteobacteria
549557	Actinobacteria	Actinobacteria
533038	Proteobacteria	Betaproteobacteria
590281	Acidobacteria	[Chloracidobacteria]
136198	Proteobacteria	Deltaproteobacteria
706879	Bacteroidetes	Bacteroidia
1029858	Planctomycetes	Planctomycetia
421125	Proteobacteria	Alphaproteobacteria
155041	Acidobacteria	Solibacteres
4369699	Proteobacteria	Deltaproteobacteria
4428250	Acidobacteria	BPC102
4428252	Bacteroidetes	Sphingobacteriia
1118744	Chloroflexi	Anaerolineae
879889	Verrucomicrobia	Verrucomicrobiae
1140016	Actinobacteria	Actinobacteria
271943	Proteobacteria	Betaproteobacteria
592858	Cyanobacteria	Chloroplast
214977	Proteobacteria	Betaproteobacteria
